"ims_org_id","pred.y"
"INS00005076",378976.197532533
"INS00005077",339857.415504941
"INS00005527",489557.508407806
"INS00553121",363320.059780329
"INS00003194",2775033.10550302
"INS00003224",767681.722570457
"INS00003236",835058.725310002
"INS00005525",434024.121201989
"INS00103615",342775.819168826
"INS00000701",351992.531753321
"INS00001043",383814.492095032
"INS00001044",6064372.60270492
"INS00003215",559742.907643726
"INS00003247",2297387.54571477
"INS00491480",561912.376098147
"INS00001302",445519.432917908
"INS00003183",5282423.91340407
"INS00003210",407805.560290314
"INS00003240",370365.941359958
"INS00491479",407530.33898358
"INS00000743",1059633.36734957
"INS00003208",1781174.18954018
"INS00005531",437579.30272308
"INS00005770",422751.490918113
"INS00000707",367684.80538795
"INS00005526",408029.802840559
"INS00108519",769349.238157694
"INS00487025",330233.244675781
"INS00734716",350380.996462101
"INS00000710",3663857.87647826
"INS00003198",7353119.08941896
"INS00003217",643600.133194028
"INS00001380",754297.401698921
"INS00003193",346817.145334653
"INS00003255",4420006.44803161
"INS00003260",368259.523933514
"INS00005771",391198.627577485
"INS00000746",370492.893879807
"INS00003220",372211.002334269
"INS00003262",383821.159311548
"INS00006079",390431.411832751
"INS00553226",4500395.42506464
"INS00592287",3686864.92951825
"INS00000694",385497.372279066
"INS00000698",329230.608942215
"INS00000715",7877172.74078075
"INS00000730",8794194.11690689
"INS00000739",2662799.11657113
"INS00003304",1597534.68006946
"INS00003310",343855.054303118
"INS00003322",6000460.17466304
"INS00003343",369323.086818127
"INS00005329",7123148.24323752
"INS00005335",645870.472143596
"INS00006837",23222442.2102222
"INS00006838",12283046.8076205
"INS00565005",327714.277717355
"INS00565647",365515.023411656
"INS00001771",8620060.50661571
"INS00003281",1020989.92542114
"INS00003288",1996466.88020053
"INS00003321",1323092.77960335
"INS00003341",6613433.32087957
"INS00005331",12449371.0837371
"INS00005552",12917855.6704273
"INS00005553",4263320.23760358
"INS00005554",2390962.25811268
"INS00005555",2777211.30357577
"INS00006518",22614253.8198481
"INS00006519",3256244.94741587
"INS00006680",332123.457183905
"INS00059632",352410.603269354
"INS00103537",579336.314843272
"INS00108666",859308.96665073
"INS00679861",329760.141724417
"INS00742447",328735.310834637
"INS00942800",330557.011765819
"INS00000695",12015177.7401592
"INS00000962",5308959.06417997
"INS00001770",21103045.3544648
"INS00006415",5933884.51182218
"INS00006416",7164903.02502355
"INS00006417",5954165.90163525
"INS00006419",338128.933310523
"INS00006420",4740664.61885346
"INS00006679",331650.158043606
"INS00014222",1575042.23681268
"INS00108664",335498.992067031
"INS00813030",329429.628136602
"INS00835127",336793.22889599
"INS00000753",1844553.60420643
"INS00003274",5850774.49441516
"INS00003284",2424556.67863656
"INS00005223",356393.331335371
"INS00005334",7036270.03844651
"INS00006418",1639592.26169722
"INS00108710",337924.264755773
"INS00553120",331757.423101206
"INS00565104",4736368.69907752
"INS00804728",407409.11740589
"INS00000742",7224753.9510091
"INS00003294",343961.48412195
"INS00003302",452138.990057428
"INS00003318",372197.003486481
"INS00005221",972481.937594275
"INS00005336",339548.160786494
"INS00005806",389400.085940512
"INS00003301",6908095.94960689
"INS00003303",492695.792484029
"INS00005222",6562206.49647668
"INS00000714",3487867.54087816
"INS00003340",10083230.9373501
"INS00003342",359967.194744749
"INS00003345",427138.087753744
"INS00005390",6015285.07229894
"INS00005391",412702.263823754
"INS00005392",371887.125615622
"INS00006678",330124.746807679
"INS00108692",480445.775341728
"INS00228286",329319.915373286
"INS00000693",409201.174765738
"INS00003271",4788853.65526072
"INS00003272",409674.652258683
"INS00003276",359920.216106331
"INS00003299",423194.533554805
"INS00003334",408713.199103235
"INS00003279",509460.119617539
"INS00003286",383161.219808108
"INS00003290",886098.147277034
"INS00003306",409761.843814229
"INS00003319",1994109.03954279
"INS00003336",380091.799392216
"INS00005332",699965.59115789
"INS00005938",494190.587237816
"INS00006099",396598.669127001
"INS00006101",397862.500072951
"INS00006106",1006722.55122228
"INS00005220",5547847.90261223
"INS00006100",10786358.6656285
"INS00485024",536227.512060445
"INS00000696",379923.743388762
"INS00000697",5540252.28146721
"INS00000740",401444.264788906
"INS00001026",9908700.18334439
"INS00003327",1041511.51840415
"INS00003330",623438.630244113
"INS00003337",383576.445794217
"INS00005132",4623755.45978129
"INS00005324",3016300.14652949
"INS00005803",643860.208875978
"INS00005804",357136.671960513
"INS00005805",414349.849468575
"INS00005809",435595.120698349
"INS00005905",433260.51756034
"INS00457212",332573.440288319
"INS00606014",329635.135684798
"INS00637762",461372.908611755
"INS00005133",330082.240894334
"INS00000741",436321.886025598
"INS00001664",6949695.00260806
"INS00118644",329901.678109644
"INS01040286",455351.903113979
"INS00005807",686891.6285082
"INS00003300",4027151.92687388
"INS00003313",376647.082940754
"INS00003320",797418.126695325
"INS00003324",419614.729964319
"INS00005356",327906.722146184
"INS00006105",701116.319458936
"INS00006107",624253.47322201
"INS00005328",6801215.12669713
"INS00006104",12288828.4699184
"INS00006108",327603.043259053
"INS00006109",565064.673414571
"INS00006111",5480796.30819327
"INS00633756",329329.678993485
"INS00700240",329622.019576612
"INS00933393",328007.733641133
"INS00003349",425162.30374258
"INS00005325",537138.73137256
"INS00005428",8491903.39032468
"INS00005429",367484.269741435
"INS00005430",396252.166783097
"INS00006110",445935.194347525
"INS00003267",959277.846752136
"INS00003280",413062.675249065
"INS00003282",831429.903067311
"INS00003314",378752.848540563
"INS00003325",1889804.84194586
"INS00003329",583306.092173053
"INS00005326",532565.091719402
"INS00003273",438510.393860533
"INS00003285",615286.486630286
"INS00003298",396404.562182462
"INS00003316",4170101.39287526
"INS00003323",355048.821244774
"INS00003335",387415.782451841
"INS00005578",515319.760460172
"INS00006638",323380.964800838
"INS00003270",384727.796286722
"INS00003289",430855.713399312
"INS00003307",386585.501757133
"INS00003311",421990.161602343
"INS00003332",522848.824007023
"INS00004079",445150.178266406
"INS00004099",361528.92857975
"INS00004102",2087552.47975316
"INS00005298",394052.261176389
"INS00005304",348211.949592634
"INS00005772",412216.694995097
"INS00004084",355161.169503174
"INS00004090",382761.034338981
"INS00004091",442205.103817686
"INS00004092",361492.562554012
"INS00004101",444520.498114719
"INS00005357",366993.953237197
"INS00005775",386980.662316975
"INS00004111",562936.328966397
"INS00004116",384261.434498403
"INS00005041",402155.002089035
"INS00005043",346562.398532723
"INS00005294",366299.896747395
"INS00005773",332209.596254358
"INS00578398",398466.821882349
"INS00584760",330436.341465939
"INS00004076",2539126.11960238
"INS00005044",521849.080531182
"INS00005045",13819317.0831899
"INS00005053",329522.559787878
"INS00005293",12078854.1607615
"INS00006626",323558.69419875
"INS00842987",459425.615785935
"INS01110872",329601.342207663
"INS00005341",4094620.79244949
"INS00005346",370624.844476214
"INS00005347",403328.969940839
"INS00005350",387317.94212929
"INS00005351",379699.170650247
"INS00000826",420101.410927824
"INS00005042",413264.294457354
"INS00005046",346147.573628133
"INS00005056",378504.922791597
"INS00005057",351987.528861828
"INS00005058",842725.528525909
"INS00005303",425395.988848396
"INS00005345",422978.115637292
"INS00005355",373989.392179801
"INS00001580",363006.009090249
"INS00001582",380798.192063291
"INS00004082",351907.186804966
"INS00004087",406757.080121847
"INS00004112",369288.201823189
"INS00004121",446562.842569735
"INS00005052",364232.694729372
"INS00005342",361249.969970993
"INS00001581",3624109.16633779
"INS00005048",3881742.95315181
"INS00000619",361494.299091067
"INS00004089",444084.634875778
"INS00005297",343760.262104406
"INS00005301",362368.090066279
"INS00000793",405147.692499677
"INS00004077",390247.929733199
"INS00004115",390168.743959777
"INS00005352",361241.651790675
"INS00006042",444950.121686881
"INS00005049",1895603.42959177
"INS00005343",1967700.95699213
"INS00000776",351671.845250832
"INS00000777",374160.123542879
"INS00000794",422593.544315922
"INS00005354",341501.454985842
"INS00006047",417002.499940672
"INS00948915",407942.60769402
"INS00000789",382737.327206538
"INS00004086",415838.749645105
"INS00006046",486205.00291469
"INS00004083",381326.458635971
"INS00004094",374260.693767165
"INS00004117",371708.171198065
"INS00005296",361672.37828032
"INS00005300",583587.314288843
"INS00000616",1062545.6577837
"INS00000620",387034.093661513
"INS00004107",376397.688462171
"INS00004113",398986.116238352
"INS00005380",1116282.05197066
"INS00004081",398545.67116138
"INS00004088",353483.990001301
"INS00004114",391853.966507222
"INS00004085",438315.620759451
"INS00004095",359661.836379247
"INS00005050",714226.678253107
"INS00005054",366305.65431276
"INS00005339",1112769.05134744
"INS00005340",341005.093100492
"INS00005344",349919.920912245
"INS00004110",381469.463133277
"INS00004119",381306.650451982
"INS00004122",443064.692761106
"INS00005348",368412.194278437
"INS00004106",1036711.96271572
"INS00005040",388252.121000416
"INS00006505",21223140.7561797
"INS00006627",329252.629170617
"INS00504324",328471.483093967
"INS00004100",381597.344140011
"INS00004120",378463.110146088
"INS00005776",387684.107305025
"INS00005047",5745861.32442218
"INS00005358",4793625.31763546
"INS00001842",495065.201601501
"INS00004096",428869.85792466
"INS00004098",346458.606304907
"INS00004109",483085.063331527
"INS00004118",371113.716180013
"INS00005292",374429.315026715
"INS00005295",363080.967494481
"INS00005302",359374.503655707
"INS00004078",1112794.79710812
"INS00004093",408480.225752527
"INS00005774",400635.291223014
"INS00001677",366895.040949845
"INS00004108",400943.012237798
"INS00005051",632566.302573683
"INS00005337",673808.859110669
"INS00001676",4353187.26499935
"INS00106229",327522.769039839
"INS00501851",476847.69766958
"INS00000587",362441.950204574
"INS00000724",494344.801959704
"INS00000769",1220716.89380277
"INS00000771",420997.521494395
"INS00001583",333894.734960676
"INS00001803",2635855.17554586
"INS00001818",481842.420001977
"INS00003570",508494.782387562
"INS00003599",561241.566422123
"INS00485357",761480.458315147
"INS00565196",329727.653922019
"INS00592281",892866.431325436
"INS00606022",1399843.44030389
"INS01102272",329286.080384147
"INS01111921",327762.467870518
"INS01158627",330311.926248035
"INS00000763",528871.688661202
"INS00000770",499320.563499584
"INS00000773",331142.705123742
"INS00000774",1617998.85639164
"INS00003601",4572933.84193135
"INS00116424",330356.140416191
"INS00273137",430761.70404594
"INS00544509",378531.917363814
"INS00611480",360247.460293833
"INS01084980",345249.125431079
"INS01105151",329534.103480465
"INS01108834",329920.585169995
"INS01111993",335244.268481628
"INS01158637",330157.450843517
"INS00000723",988436.11830392
"INS00000764",2863112.84129023
"INS00000767",20452937.9325996
"INS00000768",325267.070740533
"INS00001584",1107049.28257845
"INS00001585",4091033.81435894
"INS00001804",21103225.8703602
"INS00003552",5216948.75249989
"INS00006641",321109.290695721
"INS00108524",736347.174890101
"INS00118632",329478.094842424
"INS00119241",390027.093688618
"INS00606133",333765.12052643
"INS01110853",328672.896888539
"INS00000644",4309138.85396757
"INS00001004",394402.91935854
"INS00001848",438399.456214615
"INS00003544",2063763.82700862
"INS00003572",360020.946647647
"INS00003575",4578824.51342488
"INS00003586",414252.207972351
"INS00003591",484455.225339953
"INS00003595",397810.127184106
"INS00005401",551001.035651883
"INS00006135",1037263.31129961
"INS00645544",520055.803728005
"INS00005364",6517471.40461433
"INS00006127",5938879.53204124
"INS00006604",21229814.3598279
"INS00006639",329320.472133954
"INS00492530",596480.178667388
"INS00569569",328669.689307018
"INS00778687",326657.27074139
"INS00001007",394297.120856651
"INS00001008",450349.395302286
"INS00003548",366533.049532912
"INS00003584",406832.476911926
"INS00003536",369425.60991831
"INS00003541",536990.464302783
"INS00003554",397397.335585649
"INS00003556",620208.37953834
"INS00003562",539948.076213624
"INS00003585",467283.32249851
"INS00003602",452921.920324316
"INS00006126",448344.657617683
"INS00000641",390991.006597205
"INS00003538",406527.741724569
"INS00003563",431265.526743873
"INS00003564",449254.629527764
"INS00003566",388268.671126038
"INS00003593",523878.565703433
"INS00005892",423658.049412427
"INS00001010",464432.366939397
"INS00001013",412537.246777348
"INS00003540",546402.445529536
"INS00483429",398118.482497528
"INS00000766",437684.52271323
"INS00001802",666614.248234246
"INS00005399",526507.107296199
"INS00001815",799690.691657406
"INS00001816",4621796.23433899
"INS00003542",5813143.27507941
"INS00106228",3495533.2027327
"INS00001152",369882.319372162
"INS00003569",495598.288098977
"INS00003571",372206.998486544
"INS00003587",753783.663227156
"INS00005395",5043774.59474132
"INS00005396",797685.059764175
"INS00005403",364836.238219933
"INS00006605",479296.438060273
"INS00006606",6078424.91946214
"INS00468814",700006.225841723
"INS00569484",325687.498210118
"INS01123104",338597.397503072
"INS00005397",377596.802802699
